Algoritmo,Iteração,Rate,acc,f1,RN len,tempo de execução
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe6e0>,9,0.2,0.0,0.0,1,0.09696769714355469
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdb40>,0,0.25,0.0,0.0,1,0.19080591201782227
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ff6a0>,1,0.25,0.0,0.0,1,0.09519815444946289
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd990>,2,0.25,0.0,0.0,1,0.09534001350402832
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fec80>,3,0.25,0.0,0.0,1,0.09550046920776367
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe0e0>,4,0.25,,0.0,0,0.09538555145263672
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdcc0>,5,0.25,0.0,0.0,1,0.0961458683013916
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ffc10>,6,0.25,0.0,0.0,1,0.09486603736877441
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe8c0>,7,0.25,,0.0,0,0.09581208229064941
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe110>,8,0.25,0.0,0.0,1,0.09506607055664062
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd5d0>,9,0.25,0.0,0.0,1,0.0953664779663086
