Algoritmo,Iteração,Rate,acc,f1,RN len,tempo de execução
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8dbd0>,0,0.15,0.72,0.8372093023255813,200,0.11310648918151855
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a680>,1,0.15,0.725,0.8405797101449275,200,0.10499978065490723
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a050>,2,0.15,0.705,0.8269794721407624,200,0.11387395858764648
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a020>,3,0.15,0.755,0.8603988603988605,200,0.11536145210266113
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a6b0>,4,0.15,0.7,0.8235294117647058,200,0.1084740161895752
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89f90>,5,0.15,0.715,0.8338192419825073,200,0.10141634941101074
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89f60>,6,0.15,0.735,0.8472622478386168,200,0.10681724548339844
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89f30>,7,0.15,0.735,0.8472622478386168,200,0.10726070404052734
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89f00>,8,0.15,0.735,0.8472622478386168,200,0.11328458786010742
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89ed0>,9,0.15,0.74,0.8505747126436781,200,0.1072237491607666
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89ea0>,0,0.2,0.73,0.8439306358381503,200,0.11046719551086426
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89e70>,1,0.2,0.725,0.8405797101449275,200,0.12385439872741699
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89e40>,2,0.2,0.745,0.8538681948424068,200,0.11708331108093262
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89e10>,3,0.2,0.735,0.8472622478386168,200,0.14252805709838867
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89de0>,4,0.2,0.715,0.8338192419825073,200,0.11276674270629883
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89db0>,5,0.2,0.735,0.8472622478386168,200,0.10815119743347168
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89d80>,6,0.2,0.72,0.8372093023255813,200,0.10105419158935547
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c89d50>,7,0.2,0.745,0.8538681948424068,200,0.11157488822937012
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c88520>,8,0.2,0.74,0.8505747126436781,200,0.11045241355895996
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c884f0>,9,0.2,0.74,0.8505747126436781,200,0.10799121856689453
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c884c0>,0,0.25,0.755,0.8603988603988605,200,0.11438560485839844
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c88460>,1,0.25,0.76,0.8636363636363636,200,0.10933685302734375
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c88400>,2,0.25,0.745,0.8538681948424068,200,0.11558675765991211
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c883d0>,3,0.25,0.735,0.8472622478386168,200,0.11284661293029785
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c88370>,4,0.25,0.74,0.8505747126436781,200,0.1039588451385498
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c88310>,5,0.25,0.735,0.8472622478386168,200,0.10364913940429688
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c882e0>,6,0.25,0.75,0.8571428571428571,200,0.1035919189453125
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c881c0>,7,0.25,0.74,0.8505747126436781,200,0.10356974601745605
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a080>,8,0.25,0.735,0.8472622478386168,200,0.10301065444946289
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f3e74c8a650>,9,0.25,0.755,0.8603988603988605,200,0.11865663528442383
